timestamp,symbol,price,volume,high,low,open,session_type,volume_5d_avg,volume_ratio,price_volatility,price_spread,price_position,hour,minute,is_opening_hour,is_closing_hour,is_pre_market,is_fraud
2025-07-22T14:52:18.947413,AMZN,227.6275024,0,227.6275024,227.6275024,227.6275024,market_hours,426797.6322,0.0,0.00051872,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:19.155652,META,704.9902954,0,704.9902954,704.9902954,704.9902954,market_hours,136428.5745,0.0,0.000508816,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:19.412326,TSLA,328.4549866,0,328.4549866,328.4549866,328.4549866,market_hours,1062431.878,0.0,0.001151113,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:19.636982,NVDA,167.4902039,0,167.4902039,167.4902039,167.4902039,market_hours,1859970.936,0.0,0.000842946,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:19.876085,NFLX,1213.359985,0,1213.359985,1213.359985,1213.359985,market_hours,73573.51672,0.0,0.000922613,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:20.133336,AMD,152.7149963,0,152.7149963,152.7149963,152.7149963,market_hours,632841.9483,0.0,0.001276022,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:20.452729,CRM,263.5499878,0,263.5499878,263.5499878,263.5499878,market_hours,71198.58232,0.0,0.000863156,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:20.703603,UBER,91.38999939,0,91.38999939,91.38999939,91.38999939,market_hours,175111.8754,0.0,0.000667943,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:20.922666,ABNB,138.0,0,138.0,138.0,138.0,market_hours,32745.11854,0.0,0.000786671,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:21.128617,COIN,404.7000122,0,404.7000122,404.7000122,404.7000122,market_hours,236084.2188,0.0,0.001797117,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:21.368530,ROKU,90.18000031,0,90.18000031,90.18000031,90.18000031,market_hours,35495.26748,0.0,0.000673503,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:22.171803,PYPL,75.47499847,0,75.47499847,75.47499847,75.47499847,market_hours,95727.75076,0.0,0.00074925,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:22.489417,GME,24.16069984,0,24.16069984,24.16069984,24.16069984,market_hours,128271.7021,0.0,0.000955112,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:22.704904,AMC,3.420000076,0,3.420000076,3.420000076,3.420000076,market_hours,190239.0456,0.0,0.001352388,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:23.032688,BB,3.911799908,0,3.911799908,3.911799908,3.911799908,market_hours,85251.76292,0.0,0.00129012,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:23.345871,PLTR,148.8600006,0,148.8600006,148.8600006,148.8600006,market_hours,677721.0456,0.0,0.001076,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:24.121786,CLOV,3.244999886,0,3.244999886,3.244999886,3.244999886,market_hours,106680.152,0.0,0.00206236,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:24.359576,SPCE,4.119999886,0,4.119999886,4.119999886,4.119999886,market_hours,125014.3374,0.0,0.002548724,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:24.583441,TLRY,0.775900006,0,0.775900006,0.775900006,0.775900006,market_hours,463079.8723,0.0,0.004019648,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:24.855344,SNDL,1.649999976,0,1.649999976,1.649999976,1.649999976,market_hours,29053.14286,0.0,0.002834071,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:27.522958,KOSS,5.489999771,0,5.489999771,5.489999771,5.489999771,market_hours,1789.263889,0.0,0.008254054,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:27.747385,NOK,4.795000076,0,4.795000076,4.795000076,4.795000076,market_hours,245358.0456,0.0,0.000692119,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:27.961631,SIRI,23.60499954,0,23.60499954,23.60499954,23.60499954,market_hours,30622.79635,0.0,0.00073729,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:28.271046,SPY,627.4949951,0,627.4949951,627.4949951,627.4949951,market_hours,834857.1155,0.0,0.00024753,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:28.523267,QQQ,560.8549805,0,560.8549805,560.8549805,560.8549805,market_hours,564857.9757,0.0,0.00034528,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:28.750931,IWM,222.4700012,0,222.4700012,222.4700012,222.4700012,market_hours,475990.1982,0.0,0.000552924,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:28.959643,DIA,443.4450073,0,443.4450073,443.4450073,443.4450073,market_hours,44457.53191,0.0,0.000234954,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:29.174765,VTI,309.0799866,0,309.0799866,309.0799866,309.0799866,market_hours,42392.94225,0.0,0.000193732,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:29.397992,ARKK,75.94000244,0,75.94000244,75.94000244,75.94000244,market_hours,170785.7082,0.0,0.000742929,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:29.626254,SOXL,26.15500069,0,26.15500069,26.15500069,26.15500069,market_hours,1230902.161,0.0,0.002060434,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:29.864166,TQQQ,86.53500366,0,86.53500366,86.53500366,86.53500366,market_hours,751166.0243,0.0,0.001045032,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:48.313406,AAPL,212.7400055,0,212.7400055,212.7400055,212.7400055,market_hours,527520.5714,0.0,0.000587193,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:48.529939,MSFT,508.7449951,0,508.7449951,508.7449951,508.7449951,market_hours,174543.5745,0.0,0.000373322,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:48.758929,GOOGL,189.1893005,0,189.1893005,189.1893005,189.1893005,market_hours,427284.6839,0.0,0.001124338,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:48.982416,AMZN,227.5650024,0,227.5650024,227.5650024,227.5650024,market_hours,426797.6322,0.0,0.000505999,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:49.238385,META,705.0509033,0,705.0509033,705.0509033,705.0509033,market_hours,136428.5745,0.0,0.000519848,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:49.441443,TSLA,328.5400085,0,328.5400085,328.5400085,328.5400085,market_hours,1062431.878,0.0,0.001167704,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:49.653281,NVDA,167.5500031,0,167.5500031,167.5500031,167.5500031,market_hours,1859970.936,0.0,0.000883736,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:49.863186,NFLX,1213.459961,0,1213.459961,1213.459961,1213.459961,market_hours,73573.51672,0.0,0.000930572,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:50.082039,AMD,152.7299957,0,152.7299957,152.7299957,152.7299957,market_hours,632841.9483,0.0,0.001279052,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:50.294128,CRM,263.5799866,0,263.5799866,263.5799866,263.5799866,market_hours,71198.58232,0.0,0.000866623,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:50.495183,UBER,91.38999939,0,91.38999939,91.38999939,91.38999939,market_hours,175111.8754,0.0,0.000667943,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:50.713777,ABNB,137.9900055,0,137.9900055,137.9900055,137.9900055,market_hours,32745.11854,0.0,0.000788783,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:50.947255,COIN,404.6700134,0,404.6700134,404.6700134,404.6700134,market_hours,236084.2188,0.0,0.001794587,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:51.198008,ROKU,90.19000244,0,90.19000244,90.19000244,90.19000244,market_hours,35495.26748,0.0,0.000681974,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:51.959355,PYPL,75.44499969,0,75.44499969,75.44499969,75.44499969,market_hours,95727.75076,0.0,0.000758578,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:52.242511,GME,24.15999985,0,24.15999985,24.15999985,24.15999985,market_hours,128271.7021,0.0,0.000952214,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:52.481063,AMC,3.424999952,0,3.424999952,3.424999952,3.424999952,market_hours,190239.0456,0.0,0.001587266,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:52.727058,BB,3.915199995,0,3.915199995,3.915199995,3.915199995,market_hours,85251.76292,0.0,0.001253823,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:52.982370,PLTR,149.0500031,0,149.0500031,149.0500031,149.0500031,market_hours,677721.0456,0.0,0.001214513,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:54.013432,CLOV,3.244999886,0,3.244999886,3.244999886,3.244999886,market_hours,106680.152,0.0,0.00206236,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:54.247188,SPCE,4.125,0,4.125,4.125,4.125,market_hours,125014.3374,0.0,0.002649662,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:54.466183,TLRY,0.772400022,0,0.772400022,0.772400022,0.772400022,market_hours,463079.8723,0.0,0.004341418,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:54.691826,SNDL,1.64989996,0,1.64989996,1.64989996,1.64989996,market_hours,29066.78419,0.0,0.002813201,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:56.866387,KOSS,5.489999771,0,5.489999771,5.489999771,5.489999771,market_hours,1789.263889,0.0,0.008254054,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:57.118179,NOK,4.795000076,0,4.795000076,4.795000076,4.795000076,market_hours,245358.0456,0.0,0.000692119,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:57.378813,SIRI,23.60000038,0,23.60000038,23.60000038,23.60000038,market_hours,30622.79635,0.0,0.000745029,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:57.585275,SPY,627.2700195,0,627.2700195,627.2700195,627.2700195,market_hours,834857.1155,0.0,0.000244755,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:57.807567,QQQ,560.75,0,560.75,560.75,560.75,market_hours,564857.9757,0.0,0.000330714,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:58.016379,IWM,222.2749939,0,222.2749939,222.2749939,222.2749939,market_hours,475990.1982,0.0,0.000634941,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:58.223386,DIA,443.3699951,0,443.3699951,443.3699951,443.3699951,market_hours,44482.75988,0.0,0.000222315,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:58.426155,VTI,308.9760132,0,308.9760132,308.9760132,308.9760132,market_hours,42392.94225,0.0,0.000225571,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:58.699586,ARKK,75.91999817,0,75.91999817,75.91999817,75.91999817,market_hours,170785.7082,0.0,0.00073407,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:58.935244,SOXL,26.12999916,0,26.12999916,26.12999916,26.12999916,market_hours,1230902.161,0.0,0.001965001,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:52:59.152212,TQQQ,86.46499634,0,86.46499634,86.46499634,86.46499634,market_hours,751166.0243,0.0,0.000967553,0.0,0.0,14,52,0,0,0,0
2025-07-22T14:53:18.320406,AAPL,212.8500061,0,212.8500061,212.8500061,212.8500061,market_hours,528035.9909,0.0,0.000619344,0.0,0.0,14,53,0,0,0,0
2025-07-22T14:53:18.544098,MSFT,508.6849976,0,508.6849976,508.6849976,508.6849976,market_hours,174582.2371,0.0,0.000332191,0.0,0.0,14,53,0,0,0,0
2025-07-22T14:53:18.771047,GOOGL,189.3099976,0,189.3099976,189.3099976,189.3099976,market_hours,427434.8571,0.0,0.001156389,0.0,0.0,14,53,0,0,0,0
2025-07-22T14:53:19.069276,AMZN,227.4199982,0,227.4199982,227.4199982,227.4199982,market_hours,426961.5562,0.0,0.000406564,0.0,0.0,14,53,0,0,0,0
2025-07-16T10:16:47.649806,AAPL,209.0099945,945368,209.309494,208.9900055,209.2749939,pre-market,431861.459,2.189048806,0.000613424,0.00152858,0.06237045,10,16,1,0,0,1
2025-07-16T10:16:47.880362,MSFT,505.6300049,600535,506.3699951,505.6300049,506.1199951,pre-market,157253.5538,3.81887192,0.000323237,0.001463501,0.0,10,16,1,0,0,1
2025-07-16T10:16:48.094593,GOOGL,181.9600067,1194295,182.2200012,181.8099976,182.1849976,pre-market,386560.4103,3.089534983,0.000998746,0.002253263,0.364982527,10,16,1,0,0,1
2025-07-16T10:16:48.360080,AMZN,226.3000031,810660,226.5800018,226.25,226.5350037,pre-market,417235.159,1.942928441,0.000566721,0.001458249,0.151065786,10,16,1,0,0,1
2025-07-16T10:16:48.620739,META,710.1599731,433561,711.0299072,709.8200073,710.9400024,pre-market,120008.7154,3.612715842,0.000441429,0.001703701,0.280754685,10,16,1,0,0,1
2025-07-16T10:16:48.837076,TSLA,310.6600037,744193,311.4200134,310.6600037,311.355011,pre-market,994602.7256,0.748230658,0.000958565,0.002446436,0.0,10,16,1,0,0,0
2025-07-16T10:16:49.055430,NVDA,170.5500031,2555138,170.7799988,170.5500031,170.7550049,pre-market,2135690.344,1.196398537,0.000722602,0.001348553,0.0,10,16,1,0,0,1
2025-07-16T10:16:49.293141,NFLX,1259.810059,66062,1260.810059,1259.660034,1260.630005,pre-market,35666.66667,1.852153678,0.000934594,0.000912855,0.130339906,10,16,1,0,0,1
2025-07-16T10:16:49.519517,AMD,155.5700073,967026,155.8500061,155.5500031,155.8200073,pre-market,686860.2487,1.407891334,0.001189812,0.001928412,0.066458703,10,16,1,0,0,1
2025-07-16T10:16:49.815611,CRM,257.375,227326,257.7799988,257.230011,257.4899902,pre-market,69420.07949,3.274596156,0.000768522,0.002136912,0.263143786,10,16,1,0,0,1
2025-07-16T10:16:50.050404,UBER,92.16000366,309203,92.25,92.16000366,92.19999695,pre-market,167020.9692,1.851271431,0.000317412,0.000976523,0.0,10,16,1,0,0,1
2025-07-16T10:16:50.289714,ABNB,136.5299988,106108,136.5800018,136.4799957,136.5599976,pre-market,37983.73846,2.793437688,0.000385441,0.000732484,0.495049804,10,16,1,0,0,1
2025-07-16T10:16:50.536096,COIN,387.5400085,149460,388.4949951,387.5400085,388.4599915,pre-market,182540.2154,0.818773994,0.00146276,0.002464227,0.0,10,16,1,0,0,0
2025-07-16T10:16:50.778948,ROKU,89.23000336,57783,89.29000092,89.22000122,89.23500061,pre-market,27033.04615,2.137415897,0.000614481,0.000784486,0.140875764,10,16,1,0,0,1
2025-07-16T10:16:52.158565,PYPL,72.95999908,165249,73.05999756,72.94000244,73.05999756,pre-market,122376.2436,1.35032458,0.000709076,0.00164467,0.165268182,10,16,1,0,0,1
2025-07-16T10:16:52.396788,GME,23.22500038,151699,23.22500038,23.17000008,23.19499969,pre-market,111367.9,1.362130721,0.001243301,0.002368151,0.982142954,10,16,1,0,0,1
2025-07-16T10:16:52.633540,AMC,3.119999886,171321,3.130000114,3.119999886,3.119999886,pre-market,192853.6333,0.888342671,0.001758629,0.003205202,0.0,10,16,1,0,0,0
2025-07-16T10:16:52.907410,BB,4.079999924,177751,4.079999924,4.070000172,4.070000172,pre-market,129485.3205,1.372739601,0.001434917,0.00245092,0.90908886,10,16,1,0,0,1
2025-07-16T10:16:53.103282,PLTR,148.5099945,513567,148.7299957,148.4700012,148.7200012,pre-market,780770.6897,0.65776847,0.000878782,0.001750687,0.153234206,10,16,1,0,0,0
2025-07-16T10:16:54.214708,CLOV,2.974999905,158512,2.980000019,2.970000029,2.974999905,pre-market,98504.72051,1.609165429,0.002379746,0.003361341,0.454534578,10,16,1,0,0,1
2025-07-16T10:16:54.415098,SPCE,3.160000086,35926,3.160000086,3.150000095,3.154999971,pre-market,34237.92564,1.049273578,0.001120991,0.003164554,0.90909083,10,16,1,0,0,1
2025-07-16T10:16:54.637999,TLRY,0.596199989,244561,0.59740001,0.592999995,0.596199989,pre-market,714503.9769,0.342280331,0.002876516,0.007380099,0.592589953,10,16,1,0,0,0
2025-07-16T10:16:54.861866,SNDL,1.50999999,28418,1.519999981,1.50999999,1.514999986,pre-market,44555.87371,0.637791605,0.002547109,0.00662251,0.0,10,16,1,0,0,0
2025-07-16T10:16:57.797951,KOSS,5.045000076,2500,5.045000076,5.039999962,5.039999962,pre-market,1304.788079,1.914552629,0.004818011,0.000991103,0.833336512,10,16,1,0,0,1
2025-07-16T10:16:58.013588,NOK,4.744999886,1133570,4.755899906,4.739999771,4.75,pre-market,269486.959,4.206384598,0.000735276,0.003350924,0.295862396,10,16,1,0,0,1
2025-07-16T10:16:58.231511,SIRI,23.85000038,61318,23.89500046,23.82999992,23.88999939,pre-market,28825.97949,2.127104577,0.001267345,0.002725389,0.303034787,10,16,1,0,0,1
2025-07-16T10:16:58.455398,SPY,622.1099854,1909003,622.75,622.0800171,622.6500244,pre-market,736191.3,2.593076564,0.000318648,0.001076953,0.044663227,10,16,1,0,0,1
2025-07-16T10:16:58.674090,QQQ,556.710022,1293622,557.2999878,556.6599731,557.2199707,pre-market,473000.8718,2.73491941,0.0003147,0.001149637,0.078077511,10,16,1,0,0,1
2025-07-16T10:16:58.900918,IWM,218.8699951,1075092,219.0299988,218.8000031,218.9900055,pre-market,396971.3128,2.708229177,0.000599963,0.001050833,0.303001558,10,16,1,0,0,1
2025-07-16T10:16:59.111059,DIA,440.2000122,118505,440.4599915,440.1400146,440.3800049,pre-market,39809.47301,2.976729264,0.000352625,0.00072689,0.186921788,10,16,1,0,0,1
2025-07-16T10:16:59.340173,VTI,306.0899963,72988,306.3500061,306.0499878,306.3049927,pre-market,34736.16923,2.10114991,0.000303163,0.000980164,0.132910669,10,16,1,0,0,1
2025-07-16T10:16:59.560764,ARKK,72.58000183,81253,72.66999817,72.57499695,72.66500092,pre-market,112440.4667,0.722624868,0.000584442,0.001308917,0.052133533,10,16,1,0,0,0
2025-07-16T10:16:59.815035,SOXL,27.26000023,1906080,27.36000061,27.25,27.34499931,pre-market,1126802.118,1.691582114,0.001758093,0.004035239,0.090091657,10,16,1,0,0,1
2025-07-16T10:17:00.049563,TQQQ,84.81500244,887029,85.08000183,84.80000305,85.05000305,pre-market,699043.3538,1.268916622,0.000977839,0.003301288,0.053378843,10,17,1,0,0,1
2025-07-16T10:17:47.207335,AAPL,209.0099945,945368,209.309494,208.9900055,209.2749939,pre-market,431861.459,2.189048806,0.000613424,0.00152858,0.06237045,10,17,1,0,0,1
2025-07-16T10:17:47.416537,MSFT,505.6300049,600535,506.3699951,505.6300049,506.1199951,pre-market,157253.5538,3.81887192,0.000323237,0.001463501,0.0,10,17,1,0,0,1
2025-07-16T10:17:47.637628,GOOGL,181.9600067,1194295,182.2200012,181.8099976,182.1849976,pre-market,386560.4103,3.089534983,0.000998746,0.002253263,0.364982527,10,17,1,0,0,1
2025-07-16T10:17:47.847782,AMZN,226.3000031,810660,226.5800018,226.25,226.5350037,pre-market,417235.159,1.942928441,0.000566721,0.001458249,0.151065786,10,17,1,0,0,1
2025-07-16T10:17:48.074162,META,710.1599731,433561,711.0299072,709.8200073,710.9400024,pre-market,120008.7154,3.612715842,0.000441429,0.001703701,0.280754685,10,17,1,0,0,1
2025-07-16T10:17:48.321595,TSLA,310.6600037,744193,311.4200134,310.6600037,311.355011,pre-market,994602.7256,0.748230658,0.000958565,0.002446436,0.0,10,17,1,0,0,0
2025-07-16T10:17:48.551260,NVDA,170.5500031,2555138,170.7799988,170.5500031,170.7550049,pre-market,2135690.344,1.196398537,0.000722602,0.001348553,0.0,10,17,1,0,0,1
2025-07-16T10:17:48.786533,NFLX,1259.810059,66062,1260.810059,1259.660034,1260.630005,pre-market,35666.66667,1.852153678,0.000934594,0.000912855,0.130339906,10,17,1,0,0,1
2025-07-16T10:17:49.006204,AMD,155.5700073,967026,155.8500061,155.5500031,155.8200073,pre-market,686860.2487,1.407891334,0.001189812,0.001928412,0.066458703,10,17,1,0,0,1
2025-07-16T10:17:49.240254,CRM,257.375,227326,257.7799988,257.230011,257.4899902,pre-market,69420.07949,3.274596156,0.000768522,0.002136912,0.263143786,10,17,1,0,0,1
2025-07-16T10:17:49.490214,UBER,92.16000366,309203,92.25,92.16000366,92.19999695,pre-market,167020.9692,1.851271431,0.000317412,0.000976523,0.0,10,17,1,0,0,1
2025-07-16T10:17:49.728765,ABNB,136.5299988,106108,136.5800018,136.4799957,136.5599976,pre-market,37983.73846,2.793437688,0.000385441,0.000732484,0.495049804,10,17,1,0,0,1
2025-07-16T10:17:50.006481,COIN,387.5400085,149460,388.4949951,387.5400085,388.4599915,pre-market,182540.2154,0.818773994,0.00146276,0.002464227,0.0,10,17,1,0,0,0
2025-07-16T10:17:50.235460,ROKU,89.23000336,57783,89.29000092,89.22000122,89.23500061,pre-market,27033.04615,2.137415897,0.000614481,0.000784486,0.140875764,10,17,1,0,0,1
2025-07-16T10:17:50.916840,PYPL,72.95999908,165249,73.05999756,72.94000244,73.05999756,pre-market,122376.2436,1.35032458,0.000709076,0.00164467,0.165268182,10,17,1,0,0,1
2025-07-16T10:17:51.138711,GME,23.22500038,151699,23.22500038,23.17000008,23.19499969,pre-market,111367.9,1.362130721,0.001243301,0.002368151,0.982142954,10,17,1,0,0,1
2025-07-16T10:17:51.359741,AMC,3.119999886,171321,3.130000114,3.119999886,3.119999886,pre-market,192853.6333,0.888342671,0.001758629,0.003205202,0.0,10,17,1,0,0,0
2025-07-16T10:17:51.578961,BB,4.079999924,177751,4.079999924,4.070000172,4.070000172,pre-market,129485.3205,1.372739601,0.001434917,0.00245092,0.90908886,10,17,1,0,0,1
2025-07-16T10:17:51.822081,PLTR,148.5099945,513567,148.7299957,148.4700012,148.7200012,pre-market,780770.6897,0.65776847,0.000878782,0.001750687,0.153234206,10,17,1,0,0,0
2025-07-16T10:17:52.614838,CLOV,2.974999905,158512,2.980000019,2.970000029,2.974999905,pre-market,98504.72051,1.609165429,0.002379746,0.003361341,0.454534578,10,17,1,0,0,1
2025-07-16T10:17:52.838257,SPCE,3.160000086,35926,3.160000086,3.150000095,3.154999971,pre-market,34237.92564,1.049273578,0.001120991,0.003164554,0.90909083,10,17,1,0,0,1
2025-07-16T10:17:53.055529,TLRY,0.596199989,244561,0.59740001,0.592999995,0.596199989,pre-market,714503.9769,0.342280331,0.002876516,0.007380099,0.592589953,10,17,1,0,0,0
2025-07-16T10:17:53.287791,SNDL,1.50999999,28418,1.519999981,1.50999999,1.514999986,pre-market,44555.87371,0.637791605,0.002547109,0.00662251,0.0,10,17,1,0,0,0
2025-07-16T10:17:55.514935,KOSS,5.045000076,2500,5.045000076,5.039999962,5.039999962,pre-market,1304.788079,1.914552629,0.004818011,0.000991103,0.833336512,10,17,1,0,0,1
2025-07-16T10:17:55.739186,NOK,4.744999886,1133570,4.755899906,4.739999771,4.75,pre-market,269486.959,4.206384598,0.000735276,0.003350924,0.295862396,10,17,1,0,0,1
2025-07-16T10:17:55.972200,SIRI,23.85000038,61318,23.89500046,23.82999992,23.88999939,pre-market,28825.97949,2.127104577,0.001267345,0.002725389,0.303034787,10,17,1,0,0,1
2025-07-16T10:17:56.194443,SPY,622.1099854,1909003,622.75,622.0800171,622.6500244,pre-market,736191.3,2.593076564,0.000318648,0.001076953,0.044663227,10,17,1,0,0,1
2025-07-16T10:17:56.428147,QQQ,556.710022,1293622,557.2999878,556.6599731,557.2199707,pre-market,473000.8718,2.73491941,0.0003147,0.001149637,0.078077511,10,17,1,0,0,1
2025-07-16T10:17:56.675342,IWM,218.8699951,1075092,219.0299988,218.8000031,218.9900055,pre-market,396971.3128,2.708229177,0.000599963,0.001050833,0.303001558,10,17,1,0,0,1
2025-07-16T10:17:56.938228,DIA,440.2000122,118505,440.4599915,440.1400146,440.3800049,pre-market,39809.47301,2.976729264,0.000352625,0.00072689,0.186921788,10,17,1,0,0,1
2025-07-16T10:17:57.188898,VTI,306.0899963,72988,306.3500061,306.0499878,306.3049927,pre-market,34736.16923,2.10114991,0.000303163,0.000980164,0.132910669,10,17,1,0,0,1
2025-07-16T10:17:57.427292,ARKK,72.58000183,81253,72.66999817,72.57499695,72.66500092,pre-market,112440.4667,0.722624868,0.000584442,0.001308917,0.052133533,10,17,1,0,0,0
2025-07-16T10:17:57.696320,SOXL,27.26000023,1906080,27.36000061,27.25,27.34499931,pre-market,1126802.118,1.691582114,0.001758093,0.004035239,0.090091657,10,17,1,0,0,1
2025-07-16T10:17:57.916929,TQQQ,84.81500244,887029,85.08000183,84.80000305,85.05000305,pre-market,699043.3538,1.268916622,0.000977839,0.003301288,0.053378843,10,17,1,0,0,1
2025-07-16T10:18:47.233895,AAPL,209.0099945,945368,209.309494,208.9900055,209.2749939,pre-market,431861.459,2.189048806,0.000613424,0.00152858,0.06237045,10,18,1,0,0,1
2025-07-16T10:18:47.452882,MSFT,505.6300049,600535,506.3699951,505.6300049,506.1199951,pre-market,157253.5538,3.81887192,0.000323237,0.001463501,0.0,10,18,1,0,0,1
2025-07-16T10:18:47.678952,GOOGL,181.9600067,1194295,182.2200012,181.8099976,182.1849976,pre-market,386560.4103,3.089534983,0.000998746,0.002253263,0.364982527,10,18,1,0,0,1
2025-07-16T10:18:47.914199,AMZN,226.3000031,810660,226.5800018,226.25,226.5350037,pre-market,417235.159,1.942928441,0.000566721,0.001458249,0.151065786,10,18,1,0,0,1
2025-07-16T10:18:48.138049,META,710.1599731,433561,711.0299072,709.8200073,710.9400024,pre-market,120008.7154,3.612715842,0.000441429,0.001703701,0.280754685,10,18,1,0,0,1
2025-07-16T10:18:48.374836,TSLA,310.6600037,744193,311.4200134,310.6600037,311.355011,pre-market,994602.7256,0.748230658,0.000958565,0.002446436,0.0,10,18,1,0,0,0
2025-07-16T10:18:48.635644,NVDA,170.5500031,2555138,170.7799988,170.5500031,170.7550049,pre-market,2135690.344,1.196398537,0.000722602,0.001348553,0.0,10,18,1,0,0,1
2025-07-16T10:18:48.846621,NFLX,1259.810059,66062,1260.810059,1259.660034,1260.630005,pre-market,35666.66667,1.852153678,0.000934594,0.000912855,0.130339906,10,18,1,0,0,1
2025-07-16T10:18:49.073866,AMD,155.5700073,967026,155.8500061,155.5500031,155.8200073,pre-market,686860.2487,1.407891334,0.001189812,0.001928412,0.066458703,10,18,1,0,0,1
2025-07-16T10:18:49.303188,CRM,257.375,227326,257.7799988,257.230011,257.4899902,pre-market,69420.07949,3.274596156,0.000768522,0.002136912,0.263143786,10,18,1,0,0,1
2025-07-16T10:18:49.529255,UBER,92.16000366,309203,92.25,92.16000366,92.19999695,pre-market,167020.9692,1.851271431,0.000317412,0.000976523,0.0,10,18,1,0,0,1
2025-07-16T10:18:49.742157,ABNB,136.5299988,106108,136.5800018,136.4799957,136.5599976,pre-market,37983.73846,2.793437688,0.000385441,0.000732484,0.495049804,10,18,1,0,0,1
2025-07-16T10:18:49.973405,COIN,387.5400085,149460,388.4949951,387.5400085,388.4599915,pre-market,182540.2154,0.818773994,0.00146276,0.002464227,0.0,10,18,1,0,0,0
2025-07-16T10:18:50.186164,ROKU,89.23000336,57783,89.29000092,89.22000122,89.23500061,pre-market,27033.04615,2.137415897,0.000614481,0.000784486,0.140875764,10,18,1,0,0,1
2025-07-16T10:18:50.922341,PYPL,72.95999908,165249,73.05999756,72.94000244,73.05999756,pre-market,122376.2436,1.35032458,0.000709076,0.00164467,0.165268182,10,18,1,0,0,1
2025-07-16T10:18:51.148331,GME,23.22500038,151699,23.22500038,23.17000008,23.19499969,pre-market,111367.9,1.362130721,0.001243301,0.002368151,0.982142954,10,18,1,0,0,1
